understat_match_id,kickoff_date,home,away,understat_id,understat_name,team,us_minutes,us_npxg,us_xg_chain,us_xg_buildup,us_shots,us_sot,us_shots_six_yard,us_shots_penalty_area,us_shots_out_of_box,us_shots_foot,us_shots_head
28857,2025-10-20,WHU,BRE,8288,Tomas Soucek,WHU,80,0.0818,0.1108618676662445,0.0,1,0,0,1,0,1,0
28857,2025-10-20,WHU,BRE,1776,Jarrod Bowen,WHU,90,0.0793,0.17823997139930725,0.017190052196383476,2,1,0,0,2,2,0
28857,2025-10-20,WHU,BRE,9492,Crysencio Summerville,WHU,90,0.0488,0.08533937484025955,0.0,2,0,0,0,2,2,0
28857,2025-10-20,WHU,BRE,12948,Mateus Fernandes,WHU,55,0.0172,0.04625721275806427,0.029067160561680794,1,0,0,0,1,1,0
28857,2025-10-20,WHU,BRE,7365,Lucas Paquetá,WHU,90,0.0332,0.08338513970375061,0.050188057124614716,1,0,0,0,1,1,0
28857,2025-10-20,WHU,BRE,5584,Aaron Wan-Bissaka,WHU,35,0.0,0.0,0.0,0,0,0,0,0,0,0
28857,2025-10-20,WHU,BRE,13723,El Hadji Malick Diouf,WHU,35,0.0,0.08533937484025955,0.08533937484025955,0,0,0,0,0,0,0
28857,2025-10-20,WHU,BRE,6722,Konstantinos Mavropanos,WHU,35,0.0,0.050188057124614716,0.050188057124614716,0,0,0,0,0,0,0
28857,2025-10-20,WHU,BRE,8267,Guido Rodríguez,WHU,10,0.0,0.050188057124614716,0.050188057124614716,0,0,0,0,0,0,0
28857,2025-10-20,WHU,BRE,12359,Callum Marshall,WHU,20,0.0,0.0,0.0,0,0,0,0,0,0,0
28857,2025-10-20,WHU,BRE,7904,Caoimhin Kelleher,BRE,90,0.0,0.49618202447891235,0.49618202447891235,0,0,0,0,0,0,0
28857,2025-10-20,WHU,BRE,11281,Michael Kayode,BRE,90,0.0,0.9932173490524292,0.8662117123603821,0,0,0,0,0,0,0
28857,2025-10-20,WHU,BRE,9733,Nathan Collins,BRE,90,0.1014,0.2283460795879364,0.2283460795879364,1,0,0,1,0,0,1
28857,2025-10-20,WHU,BRE,10721,Sepp van den Berg,BRE,90,0.0979,0.212598979473114,0.212598979473114,1,0,0,1,0,0,1
28857,2025-10-20,WHU,BRE,9677,Kristoffer Ajer,BRE,90,0.117,0.25864294171333313,0.14161616563796997,2,0,1,0,1,1,1
28857,2025-10-20,WHU,BRE,605,Jordan Henderson,BRE,90,0.0,0.8846922516822815,0.8846922516822815,0,0,0,0,0,0,0
28857,2025-10-20,WHU,BRE,11772,Yehor Yarmolyuk,BRE,90,0.0,1.337408423423767,1.1846624612808228,0,0,0,0,0,0,0
28857,2025-10-20,WHU,BRE,9662,Dango Ouattara,BRE,85,0.5831,1.4867069721221924,0.5901780724525452,5,0,1,4,0,1,4
28857,2025-10-20,WHU,BRE,8859,Mikkel Damsgaard,BRE,84,0.0396,0.2522364556789398,0.14161616563796997,1,1,0,1,0,0,1
28857,2025-10-20,WHU,BRE,9156,Kevin Schade,BRE,90,0.6554,1.143477439880371,0.11251520365476608,4,1,1,3,0,1,2
28857,2025-10-20,WHU,BRE,13222,Thiago,BRE,90,1.7424,1.4436874389648438,0.2489805817604065,6,3,2,4,0,6,0
28857,2025-10-20,WHU,BRE,10809,Keane Lewis-Potter,BRE,5,0.0402,0.16087862849235535,0.0,1,0,0,0,1,1,0
28857,2025-10-20,WHU,BRE,7166,Mathias Jensen,BRE,1,0.1206,0.12064792215824127,0.0,1,1,0,1,0,1,0
28857,2025-10-20,WHU,BRE,9680,Vitaly Janelt,BRE,6,0.0,0.0,0.0,0,0,0,0,0,0,0
28858,2025-10-26,BOU,NFO,12032,Djordje Petrovic,BOU,90,0.0,0.1099582090973854,0.1099582090973854,0,0,0,0,0,0,0
28858,2025-10-26,BOU,NFO,12168,Alejandro Jiménez,BOU,90,0.0,0.1121034175157547,0.09013260900974274,0,0,0,0,0,0,0
28858,2025-10-26,BOU,NFO,14027,Veljko Milosavljevic,BOU,90,0.0,0.20009082555770874,0.20009082555770874,0,0,0,0,0,0,0
28858,2025-10-26,BOU,NFO,10864,Marcos Senesi,BOU,90,0.0,0.20009082555770874,0.20009082555770874,0,0,0,0,0,0,0
28858,2025-10-26,BOU,NFO,8640,Adrien Truffert,BOU,90,0.0179,0.25551271438598633,0.2376023381948471,1,0,0,0,1,1,0
28858,2025-10-26,BOU,NFO,12149,Alex Scott,BOU,82,0.1635,0.4075421094894409,0.3539806008338928,2,1,0,1,1,2,0
28858,2025-10-26,BOU,NFO,7352,Tyler Adams,BOU,90,0.0,0.1414240598678589,0.10345587879419327,0,0,0,0,0,0,0
28858,2025-10-26,BOU,NFO,10741,Marcus Tavernier,BOU,90,0.1405,0.3430326282978058,0.06411422789096832,4,2,0,1,3,4,0
28858,2025-10-26,BOU,NFO,6963,Justin Kluivert,BOU,71,0.0777,0.2855581045150757,0.11767572909593582,1,0,0,1,0,1,0
28858,2025-10-26,BOU,NFO,11363,Antoine Semenyo,BOU,90,0.0368,0.2548280656337738,0.20009082555770874,1,1,0,1,0,1,0
28858,2025-10-26,BOU,NFO,11504,Eli Junior Kroupi,BOU,71,0.178,0.41926464438438416,0.1635197103023529,3,1,0,1,2,3,0
28858,2025-10-26,BOU,NFO,10744,Ryan Christie,BOU,8,0.0,0.0,0.0,0,0,0,0,0,0,0
28858,2025-10-26,BOU,NFO,6820,David Brooks,BOU,19,0.0498,0.04976242780685425,0.0,1,0,0,0,1,1,0
28858,2025-10-26,BOU,NFO,8211,Amine Adli,BOU,19,0.0,0.0,0.0,0,0,0,0,0,0,0
28858,2025-10-26,BOU,NFO,6903,Matz Sels,NFO,90,0.0,0.06999330967664719,0.06999330967664719,0,0,0,0,0,0,0
28858,2025-10-26,BOU,NFO,12905,Nicolò Savona,NFO,90,0.0,0.07173313200473785,0.07173313200473785,0,0,0,0,0,0,0
28858,2025-10-26,BOU,NFO,12123,Murillo,NFO,90,0.0,0.14689521491527557,0.14689521491527557,0,0,0,0,0,0,0
28858,2025-10-26,BOU,NFO,6174,Nikola Milenkovic,NFO,90,0.0,0.09814783185720444,0.09814783185720444,0,0,0,0,0,0,0
28858,2025-10-26,BOU,NFO,8204,Neco Williams,NFO,90,0.0774,0.07516208291053772,0.04874737933278084,3,1,0,0,3,3,0
28858,2025-10-26,BOU,NFO,9154,Elliot Anderson,NFO,90,0.0,0.14689521491527557,0.07516208291053772,0,0,0,0,0,0,0
28858,2025-10-26,BOU,NFO,6122,Douglas Luiz,NFO,48,0.0,0.04766063019633293,0.04766063019633293,0,0,0,0,0,0,0
28858,2025-10-26,BOU,NFO,8662,Dan Ndoye,NFO,85,0.0212,0.055352069437503815,0.034106139093637466,1,0,0,0,1,1,0
28858,2025-10-26,BOU,NFO,6857,Morgan Gibbs-White,NFO,90,0.0863,0.034106139093637466,0.0,2,1,0,1,1,1,1
28858,2025-10-26,BOU,NFO,6456,Callum Hudson-Odoi,NFO,48,0.0,0.026414699852466583,0.026414699852466583,0,0,0,0,0,0,0
28858,2025-10-26,BOU,NFO,13778,Igor Jesus,NFO,48,0.0,0.021245932206511497,0.0,0,0,0,0,0,0,0
28858,2025-10-26,BOU,NFO,8056,Arnaud Kalimuendo Muinga,NFO,1,0.0,0.0,0.0,0,0,0,0,0,0,0
28858,2025-10-26,BOU,NFO,10348,Omari Hutchinson,NFO,42,0.0,0.034106139093637466,0.0,0,0,0,0,0,0,0
28858,2025-10-26,BOU,NFO,7814,Taiwo Awoniyi,NFO,42,0.1205,0.12048051506280899,0.0,2,2,0,2,0,2,0
28858,2025-10-26,BOU,NFO,8252,Nicolás Domínguez,NFO,5,0.0,0.04874737933278084,0.04874737933278084,0,0,0,0,0,0,0
28858,2025-10-26,BOU,NFO,11003,Ryan Yates,NFO,42,0.0,0.04874737933278084,0.04874737933278084,0,0,0,0,0,0,0
28859,2025-10-26,ARS,CRY,9676,David Raya,ARS,90,0.0,0.0,0.0,0,0,0,0,0,0,0
28859,2025-10-26,ARS,CRY,11707,Jurriën Timber,ARS,90,0.0,0.35394585132598877,0.35394585132598877,0,0,0,0,0,0,0
28859,2025-10-26,ARS,CRY,6888,William Saliba,ARS,48,0.0,0.0,0.0,0,0,0,0,0,0,0
28859,2025-10-26,ARS,CRY,5613,Gabriel,ARS,90,0.0557,0.3101864457130432,0.3101864457130432,1,0,1,0,0,0,1
28859,2025-10-26,ARS,CRY,8129,Riccardo Calafiori,ARS,84,0.0606,0.37075671553611755,0.3101864457130432,1,0,0,0,1,1,0
28859,2025-10-26,ARS,CRY,5553,Declan Rice,ARS,84,0.1391,0.35394585132598877,0.3101864457130432,1,1,0,1,0,1,0
28859,2025-10-26,ARS,CRY,8706,Eberechi Eze,ARS,90,0.0868,0.3101864457130432,0.3101864457130432,2,1,0,1,1,2,0
28859,2025-10-26,ARS,CRY,7526,Martín Zubimendi,ARS,90,0.0,0.35394585132598877,0.35394585132598877,0,0,0,0,0,0,0
28859,2025-10-26,ARS,CRY,7322,Bukayo Saka,ARS,68,0.015,0.3101864457130432,0.3101864457130432,1,0,0,0,1,1,0
28859,2025-10-26,ARS,CRY,7254,Viktor Gyokeres,ARS,90,0.0742,0.35394585132598877,0.35394585132598877,1,0,1,0,0,0,1
28859,2025-10-26,ARS,CRY,7698,Leandro Trossard,ARS,90,0.4507,0.35394585132598877,0.3101864457130432,3,1,1,2,0,3,0
28859,2025-10-26,ARS,CRY,9911,Piero Hincapié,ARS,6,0.0,0.0,0.0,0,0,0,0,0,0,0
28859,2025-10-26,ARS,CRY,12272,Myles Lewis-Skelly,ARS,1,0.0,0.0,0.0,0,0,0,0,0,0,0
28859,2025-10-26,ARS,CRY,5304,Mikel Merino,ARS,6,0.0,0.0,0.0,0,0,0,0,0,0,0
28859,2025-10-26,ARS,CRY,7752,Gabriel Martinelli,ARS,22,0.0,0.0,0.0,0,0,0,0,0,0,0
28859,2025-10-26,ARS,CRY,10024,Cristhian Mosquera,ARS,42,0.0,0.37075671553611755,0.3101864457130432,0,0,0,0,0,0,0
28859,2025-10-26,ARS,CRY,7702,Dean Henderson,CRY,90,0.0,0.0,0.0,0,0,0,0,0,0,0
28859,2025-10-26,ARS,CRY,8430,Chris Richards,CRY,90,0.0,0.013107347302138805,0.013107347302138805,0,0,0,0,0,0,0
28859,2025-10-26,ARS,CRY,7603,Marc Guehi,CRY,90,0.0612,0.013107347302138805,0.013107347302138805,2,0,0,2,0,0,2
28859,2025-10-26,ARS,CRY,8853,Maxence Lacroix,CRY,90,0.0109,0.02402569353580475,0.013107347302138805,1,0,0,0,1,1,0
28859,2025-10-26,ARS,CRY,12408,Daniel Muñoz,CRY,90,0.0,0.013107347302138805,0.013107347302138805,0,0,0,0,0,0,0
28859,2025-10-26,ARS,CRY,8214,Tyrick Mitchell,CRY,90,0.0,0.013107347302138805,0.013107347302138805,0,0,0,0,0,0,0
28859,2025-10-26,ARS,CRY,12409,Adam Wharton,CRY,90,0.0131,0.15298743546009064,0.13988007605075836,1,0,0,0,1,1,0
28859,2025-10-26,ARS,CRY,6145,Daichi Kamada,CRY,76,0.0,0.013107347302138805,0.013107347302138805,0,0,0,0,0,0,0
28859,2025-10-26,ARS,CRY,5675,Ismaila Sarr,CRY,90,0.0474,0.18725541234016418,0.13988007605075836,1,0,0,1,0,1,0
28859,2025-10-26,ARS,CRY,9024,Yeremi Pino,CRY,61,0.0,0.013107347302138805,0.0,0,0,0,0,0,0,0
28859,2025-10-26,ARS,CRY,5735,Jean-Philippe Mateta,CRY,90,0.1399,0.13988007605075836,0.0,1,0,0,1,0,1,0
28859,2025-10-26,ARS,CRY,12726,Christantus Uche,CRY,1,0.0,0.0,0.0,0,0,0,0,0,0,0
28859,2025-10-26,ARS,CRY,2182,Jefferson Lerma,CRY,1,0.0,0.0,0.0,0,0,0,0,0,0,0
28859,2025-10-26,ARS,CRY,6104,Will Hughes,CRY,14,0.0,0.13988007605075836,0.13988007605075836,0,0,0,0,0,0,0
28859,2025-10-26,ARS,CRY,7075,Borna Sosa,CRY,1,0.0,0.0,0.0,0,0,0,0,0,0,0
28859,2025-10-26,ARS,CRY,6482,Eddie Nketiah,CRY,29,0.0781,0.21797236800193787,0.0,1,1,0,1,0,0,1
28860,2025-10-26,AVL,MCI,4401,Emiliano Martinez,AVL,90,0.0,0.14216040074825287,0.14216040074825287,0,0,0,0,0,0,0
28860,2025-10-26,AVL,MCI,8864,Matthew Cash,AVL,90,0.0443,0.14216040074825287,0.14216040074825287,1,1,0,0,1,1,0
28860,2025-10-26,AVL,MCI,7726,Ezri Konsa Ngoyo,AVL,90,0.0,0.14216040074825287,0.14216040074825287,0,0,0,0,0,0,0
28860,2025-10-26,AVL,MCI,6221,Pau Torres,AVL,90,0.0,0.14216040074825287,0.14216040074825287,0,0,0,0,0,0,0
28860,2025-10-26,AVL,MCI,1823,Lucas Digne,AVL,89,0.0612,0.14216040074825287,0.08092041313648224,1,0,0,1,0,1,0
28860,2025-10-26,AVL,MCI,5789,Boubacar Kamara,AVL,90,0.0,0.08092041313648224,0.08092041313648224,0,0,0,0,0,0,0
28860,2025-10-26,AVL,MCI,9667,Amadou Onana,AVL,90,0.0,0.14216040074825287,0.14216040074825287,0,0,0,0,0,0,0
28860,2025-10-26,AVL,MCI,7723,John McGinn,AVL,77,0.159,0.08092041313648224,0.0,2,0,0,1,1,2,0
28860,2025-10-26,AVL,MCI,12412,Morgan Rogers,AVL,90,0.0,0.14216040074825287,0.14216040074825287,0,0,0,0,0,0,0
28860,2025-10-26,AVL,MCI,2203,Emiliano Buendía,AVL,28,0.0142,0.07542315125465393,0.06123998016119003,1,0,0,0,1,1,0
28860,2025-10-26,AVL,MCI,8865,Ollie Watkins,AVL,89,0.1763,0.14216040074825287,0.08092041313648224,2,0,0,2,0,1,1
28860,2025-10-26,AVL,MCI,9749,Donyell Malen,AVL,1,0.0,0.0,0.0,0,0,0,0,0,0,0
28860,2025-10-26,AVL,MCI,6345,Jadon Sancho,AVL,49,0.4218,0.5027355551719666,0.08092041313648224,2,2,1,1,0,2,0
28860,2025-10-26,AVL,MCI,11807,Ian Maatsen,AVL,1,0.0,0.0,0.0,0,0,0,0,0,0,0
28860,2025-10-26,AVL,MCI,8006,Evann Guessand,AVL,13,0.0,0.0,0.0,0,0,0,0,0,0,0
28860,2025-10-26,AVL,MCI,592,Ross Barkley,AVL,13,0.0,0.0,0.0,0,0,0,0,0,0,0
28860,2025-10-26,AVL,MCI,1116,Gianluigi Donnarumma,MCI,90,0.0,0.3314625322818756,0.3314625322818756,0,0,0,0,0,0,0
28860,2025-10-26,AVL,MCI,11000,Matheus Nunes,MCI,90,0.0222,0.8034241199493408,0.781261682510376,1,0,0,0,1,1,0
28860,2025-10-26,AVL,MCI,8961,Rúben Dias,MCI,90,0.0697,0.5453749895095825,0.5232126116752625,2,0,0,2,0,0,2
28860,2025-10-26,AVL,MCI,586,John Stones,MCI,64,0.0,0.43681928515434265,0.37405630946159363,0,0,0,0,0,0,0
28860,2025-10-26,AVL,MCI,9790,Josko Gvardiol,MCI,90,0.0599,0.19175007939338684,0.19175007939338684,2,0,0,2,0,0,2
28860,2025-10-26,AVL,MCI,11965,Tijjani Reijnders,MCI,79,0.0842,0.08417901396751404,0.0,2,0,0,1,1,2,0
28860,2025-10-26,AVL,MCI,11903,Oscar Bobb,MCI,64,0.0,0.10535677522420883,0.06276297569274902,0,0,0,0,0,0,0
28860,2025-10-26,AVL,MCI,3635,Bernardo Silva,MCI,64,0.0,0.37405630946159363,0.04259379580616951,0,0,0,0,0,0,0
28860,2025-10-26,AVL,MCI,6055,Phil Foden,MCI,90,0.1517,0.43355241417884827,0.24027089774608612,2,0,0,2,0,2,0
28860,2025-10-26,AVL,MCI,11735,Sávio,MCI,87,0.3511,0.08657000213861465,0.08657000213861465,2,0,0,2,0,2,0
28860,2025-10-26,AVL,MCI,8260,Erling Haaland,MCI,90,0.4115,0.4114522933959961,0.0,3,3,0,3,0,1,2
28860,2025-10-26,AVL,MCI,8094,Mathis Cherki,MCI,11,0.0402,0.1453532576560974,0.10518006980419159,1,0,0,0,1,1,0
28860,2025-10-26,AVL,MCI,8981,Jéremy Doku,MCI,26,0.0,0.2866104245185852,0.17550332844257355,0,0,0,0,0,0,0
28860,2025-10-26,AVL,MCI,9802,Nico González,MCI,26,0.0805,0.24943776428699493,0.19175007939338684,2,0,0,1,1,2,0
28860,2025-10-26,AVL,MCI,8393,Omar Marmoush,MCI,3,0.0,0.0,0.0,0,0,0,0,0,0,0
28860,2025-10-26,AVL,MCI,11592,Nico O&#039;Reilly,MCI,26,0.1111,0.26378345489501953,0.06374302506446838,1,0,0,1,0,0,1
28861,2025-10-25,BRE,LIV,7904,Caoimhin Kelleher,BRE,90,0.0,0.3877606987953186,0.3877606987953186,0,0,0,0,0,0,0
28861,2025-10-25,BRE,LIV,11281,Michael Kayode,BRE,90,0.0736,0.3235972225666046,0.0,1,0,0,1,0,1,0
28861,2025-10-25,BRE,LIV,10721,Sepp van den Berg,BRE,90,0.0,0.3877606987953186,0.3877606987953186,0,0,0,0,0,0,0
28861,2025-10-25,BRE,LIV,9733,Nathan Collins,BRE,90,0.0869,0.0869007408618927,0.0,1,1,0,1,0,0,1
28861,2025-10-25,BRE,LIV,9677,Kristoffer Ajer,BRE,90,0.0647,0.4524824023246765,0.3877606987953186,2,0,0,1,1,2,0
28861,2025-10-25,BRE,LIV,11772,Yehor Yarmolyuk,BRE,28,0.0,0.0,0.0,0,0,0,0,0,0,0
28861,2025-10-25,BRE,LIV,605,Jordan Henderson,BRE,90,0.0201,0.593542754650116,0.5734542012214661,1,0,0,0,1,1,0
28861,2025-10-25,BRE,LIV,9662,Dango Ouattara,BRE,90,1.0715,1.1049937009811401,0.03345661982893944,5,1,1,3,1,2,3
28861,2025-10-25,BRE,LIV,8859,Mikkel Damsgaard,BRE,84,0.0675,0.9084985256195068,0.23523637652397156,2,2,0,0,2,2,0
28861,2025-10-25,BRE,LIV,9156,Kevin Schade,BRE,84,0.6058,1.1726349592208862,0.0,1,1,0,1,0,1,0
28861,2025-10-25,BRE,LIV,13222,Thiago,BRE,90,0.52,1.3409326076507568,0.8209224939346313,4,3,1,3,0,3,1
28861,2025-10-25,BRE,LIV,9680,Vitaly Janelt,BRE,62,0.0,0.07211513072252274,0.020088516175746918,0,0,0,0,0,0,0
28861,2025-10-25,BRE,LIV,10809,Keane Lewis-Potter,BRE,6,0.0,0.4903109073638916,0.0,0,0,0,0,0,0,0
28861,2025-10-25,BRE,LIV,9681,Frank Onyeka,BRE,1,0.0,0.0,0.0,0,0,0,0,0,0,0
28861,2025-10-25,BRE,LIV,7166,Mathias Jensen,BRE,6,0.0,0.4903109073638916,0.4903109073638916,0,0,0,0,0,0,0
28861,2025-10-25,BRE,LIV,9679,Rico Henry,BRE,1,0.0,0.0,0.0,0,0,0,0,0,0,0
28861,2025-10-25,BRE,LIV,9693,Giorgi Mamardashvili,LIV,90,0.0,0.48075342178344727,0.48075342178344727,0,0,0,0,0,0,0
28861,2025-10-25,BRE,LIV,10120,Conor Bradley,LIV,67,0.0,0.10619369894266129,0.10619369894266129,0,0,0,0,0,0,0
28861,2025-10-25,BRE,LIV,6326,Ibrahima Konaté,LIV,90,0.0,0.09836230427026749,0.09836230427026749,0,0,0,0,0,0,0
28861,2025-10-25,BRE,LIV,833,Virgil van Dijk,LIV,90,0.0,0.6009853482246399,0.6009853482246399,0,0,0,0,0,0,0
28861,2025-10-25,BRE,LIV,11709,Milos Kerkez,LIV,66,0.5903,1.1772117614746094,0.5869471430778503,1,1,1,0,0,1,0
28861,2025-10-25,BRE,LIV,9788,Dominik Szoboszlai,LIV,90,0.0,0.8707113265991211,0.8239458799362183,0,0,0,0,0,0,0
28861,2025-10-25,BRE,LIV,6665,Curtis Jones,LIV,75,0.0272,0.6141574382781982,0.5869471430778503,1,1,0,0,1,1,0
28861,2025-10-25,BRE,LIV,1250,Mohamed Salah,LIV,90,0.6801,0.7836359143257141,0.09836230427026749,4,2,0,3,1,4,0
28861,2025-10-25,BRE,LIV,8397,Florian Wirtz,LIV,88,0.3781,1.2020522356033325,0.8239458799362183,1,0,0,1,0,1,0
28861,2025-10-25,BRE,LIV,11296,Cody Gakpo,LIV,66,0.0219,0.725583553314209,0.02186964638531208,1,0,0,0,1,1,0
28861,2025-10-25,BRE,LIV,8995,Hugo Ekitike,LIV,90,0.3453,0.9279990792274475,0.5026230812072754,4,0,0,3,1,2,2
28861,2025-10-25,BRE,LIV,987,Joseph Gomez,LIV,2,0.0,0.0,0.0,0,0,0,0,0,0,0
28861,2025-10-25,BRE,LIV,8379,Alexis Mac Allister,LIV,23,0.1024,0.1321297287940979,0.029772348701953888,1,0,0,1,0,1,0
28861,2025-10-25,BRE,LIV,13692,Rio Ngumoha,LIV,15,0.0,0.029772348701953888,0.014038250781595707,0,0,0,0,0,0,0
28861,2025-10-25,BRE,LIV,1433,Federico Chiesa,LIV,24,0.0192,0.01924978941679001,0.0,1,0,0,0,1,1,0
28861,2025-10-25,BRE,LIV,1688,Andrew Robertson,LIV,24,0.0,0.029772348701953888,0.029772348701953888,0,0,0,0,0,0,0
28862,2025-10-25,CHE,SUN,9098,Robert Sánchez,CHE,90,0.0,0.22625580430030823,0.22625580430030823,0,0,0,0,0,0,0
28862,2025-10-25,CHE,SUN,8067,Reece James,CHE,90,0.0,0.11918686330318451,0.11918686330318451,0,0,0,0,0,0,0
28862,2025-10-25,CHE,SUN,12535,Josh Acheampong,CHE,79,0.0,0.22968417406082153,0.22968417406082153,0,0,0,0,0,0,0
28862,2025-10-25,CHE,SUN,6615,Trevoh Chalobah,CHE,90,0.0144,0.2333941012620926,0.2333941012620926,1,1,0,0,1,1,0
28862,2025-10-25,CHE,SUN,7134,Marc Cucurella,CHE,90,0.0875,0.30308929085731506,0.2172798365354538,1,0,0,1,0,1,0
28862,2025-10-25,CHE,SUN,9453,Moisés Caicedo,CHE,90,0.0468,0.2172798365354538,0.11918686330318451,2,0,0,0,2,2,0
28862,2025-10-25,CHE,SUN,11356,Enzo Fernández,CHE,90,0.173,0.5002779364585876,0.3578470051288605,4,3,0,2,2,3,1
28862,2025-10-25,CHE,SUN,6382,Pedro Neto,CHE,88,0.0,0.3900013267993927,0.16374550759792328,0,0,0,0,0,0,0
28862,2025-10-25,CHE,SUN,8272,João Pedro,CHE,88,0.0,0.0,0.0,0,0,0,0,0,0,0
28862,2025-10-25,CHE,SUN,10552,Alejandro Garnacho,CHE,61,0.613,0.31235140562057495,0.06593866646289825,4,2,1,2,1,4,0
28862,2025-10-25,CHE,SUN,11633,Marc Guiu,CHE,79,0.1615,0.05157195031642914,0.0,2,1,1,1,0,1,1
28862,2025-10-25,CHE,SUN,5590,Tosin Adarabioyo,CHE,11,0.0,0.053248196840286255,0.053248196840286255,0,0,0,0,0,0,0
28862,2025-10-25,CHE,SUN,13775,Estêvão,CHE,29,0.0657,0.0938761904835701,0.0,1,0,0,1,0,1,0
28862,2025-10-25,CHE,SUN,10542,Jamie Bynoe-Gittens,CHE,11,0.0,0.06936245411634445,0.053248196840286255,0,0,0,0,0,0,0
28862,2025-10-25,CHE,SUN,11808,Andrey Santos,CHE,2,0.0,0.0,0.0,0,0,0,0,0,0,0
28862,2025-10-25,CHE,SUN,12573,Tyrique George,CHE,2,0.0532,0.06936245411634445,0.016114259138703346,1,0,0,1,0,0,1
28862,2025-10-25,CHE,SUN,13712,Robin Roefs,SUN,90,0.0,0.0,0.0,0,0,0,0,0,0,0
28862,2025-10-25,CHE,SUN,13713,Trai Hume,SUN,90,0.0,0.0,0.0,0,0,0,0,0,0,0
28862,2025-10-25,CHE,SUN,13715,Dan Ballard,SUN,90,0.2097,0.19290471076965332,0.19290471076965332,1,1,0,1,0,0,1
28862,2025-10-25,CHE,SUN,5659,Nordi Mukiele,SUN,90,0.0,0.07560613006353378,0.07560613006353378,0,0,0,0,0,0,0
28862,2025-10-25,CHE,SUN,13064,Lutsharel Geertruida,SUN,90,0.027,0.26439169049263,0.23738065361976624,1,0,0,0,1,1,0
28862,2025-10-25,CHE,SUN,7432,Reinildo,SUN,90,0.0,0.12715955078601837,0.12715955078601837,0,0,0,0,0,0,0
28862,2025-10-25,CHE,SUN,695,Bertrand Traoré,SUN,68,0.1155,0.11547864228487015,0.0,2,1,0,1,1,2,0
28862,2025-10-25,CHE,SUN,13716,Noah Sadiki,SUN,90,0.0,0.1719110906124115,0.12715955078601837,0,0,0,0,0,0,0
28862,2025-10-25,CHE,SUN,204,Granit Xhaka,SUN,90,0.1173,0.21360354125499725,0.09630496054887772,1,0,0,1,0,1,0
28862,2025-10-25,CHE,SUN,8651,Enzo Le Fée,SUN,78,0.0392,0.2444581389427185,0.2444581389427185,1,0,0,0,1,1,0
28862,2025-10-25,CHE,SUN,7148,Wilson Isidor,SUN,78,0.9317,1.0937116146087646,0.16205011308193207,3,1,1,2,0,3,0
28862,2025-10-25,CHE,SUN,13719,Chris Rigg,SUN,12,0.0,0.0,0.0,0,0,0,0,0,0,0
28862,2025-10-25,CHE,SUN,13717,Chemsdine Talbi,SUN,22,0.1102,0.11022110283374786,0.0,1,1,0,1,0,1,0
28862,2025-10-25,CHE,SUN,9789,Brian Brobbey,SUN,12,0.0,0.11022110283374786,0.0,0,0,0,0,0,0,0
28863,2025-10-26,EVE,TOT,741,Jordan Pickford,EVE,90,0.0,0.023833973333239555,0.023833973333239555,0,0,0,0,0,0,0
28863,2025-10-26,EVE,TOT,12014,Jake O&#039;Brien,EVE,74,0.0,0.3938571810722351,0.3938571810722351,0,0,0,0,0,0,0
28863,2025-10-26,EVE,TOT,1653,Michael Keane,EVE,90,0.0,0.4312424063682556,0.4312424063682556,0,0,0,0,0,0,0
28863,2025-10-26,EVE,TOT,1665,James Tarkowski,EVE,90,0.0,0.4638011157512665,0.4312424063682556,0,0,0,0,0,0,0
28863,2025-10-26,EVE,TOT,10291,Vitalii Mykolenko,EVE,90,0.0136,0.4540996253490448,0.4540996253490448,1,0,0,0,1,1,0
28863,2025-10-26,EVE,TOT,7438,James Garner,EVE,90,0.047,0.5212428569793701,0.4312424063682556,2,0,0,1,1,2,0
28863,2025-10-26,EVE,TOT,668,Idrissa Gueye,EVE,90,0.0326,0.10001494735479355,0.0674562156200409,1,0,0,1,0,1,0
28863,2025-10-26,EVE,TOT,9307,Iliman Ndiaye,EVE,90,0.1298,0.5236301422119141,0.447762131690979,2,1,0,1,1,2,0
28863,2025-10-26,EVE,TOT,9739,Kiernan Dewsbury-Hall,EVE,90,0.1339,0.20133884251117706,0.0674562156200409,2,0,1,1,0,2,0
28863,2025-10-26,EVE,TOT,675,Jack Grealish,EVE,90,0.3939,0.5513138771057129,0.08941924571990967,1,0,1,0,0,1,0
28863,2025-10-26,EVE,TOT,9983,Beto,EVE,74,0.5746,0.9684959053993225,0.0,1,1,1,0,0,1,0
28863,2025-10-26,EVE,TOT,11297,Carlos Alcaraz,EVE,1,0.0,0.0,0.0,0,0,0,0,0,0,0
28863,2025-10-26,EVE,TOT,11331,Merlin Röhl,EVE,16,0.0741,0.0912901908159256,0.0912901908159256,1,0,1,0,0,0,1
28863,2025-10-26,EVE,TOT,12916,Thierno Barry,EVE,16,0.0238,0.0777389407157898,0.05390496924519539,1,0,0,0,1,1,0
28863,2025-10-26,EVE,TOT,8858,Guglielmo Vicario,TOT,90,0.0,0.0,0.0,0,0,0,0,0,0,0
28863,2025-10-26,EVE,TOT,6912,Pedro Porro,TOT,90,0.0,1.0510294437408447,1.0510294437408447,0,0,0,0,0,0,0
28863,2025-10-26,EVE,TOT,5261,Kevin Danso,TOT,90,0.0,0.0,0.0,0,0,0,0,0,0,0
