element,web_name,team,position,price,total_mins,total_starts,season_ok,gw4_ok,season_ppg,gw4_ppg,season_start_rate,season_mins90_rate,season_rotation_risk,gw4_start_rate,gw4_mins90_rate,gw4_rotation_risk,season_value_score,gw4_value_score,season_save_score,season_cs_score,season_bps_score,gw4_save_score,gw4_cs_score,gw4_bps_score,season_dc_score,season_attacking_score,gw4_dc_score,gw4_attacking_score,season_set_piece_score,gw4_set_piece_score,season_goal_score,season_creative_score,gw4_goal_score,gw4_creative_score,season_shot_quality_score,season_creativity_depth_score,season_finishing_skill_score,gw4_shot_quality_score,gw4_creativity_depth_score,gw4_finishing_skill_score,season_save_score_norm,gw4_save_score_norm,season_cs_score_norm,gw4_cs_score_norm,season_bps_score_norm,gw4_bps_score_norm,season_value_score_norm,gw4_value_score_norm,season_reliability_score_norm,season_mins90_score_norm,gw4_reliability_score_norm,gw4_mins90_score_norm,season_dc_score_norm,gw4_dc_score_norm,season_attacking_score_norm,gw4_attacking_score_norm,season_set_piece_score_norm,gw4_set_piece_score_norm,season_goal_score_norm,gw4_goal_score_norm,season_creative_score_norm,gw4_creative_score_norm,season_shot_quality_score_norm,gw4_shot_quality_score_norm,season_creativity_depth_score_norm,gw4_creativity_depth_score_norm,season_finishing_skill_score_norm,gw4_finishing_skill_score_norm,season_att_goal_score_norm,gw4_att_goal_score_norm,season_att_creative_score_norm,gw4_att_creative_score_norm,season_att_dc_score_norm,gw4_att_dc_score_norm,season_att_bps_score_norm,gw4_att_bps_score_norm,season_att_value_score_norm,gw4_att_value_score_norm,season_att_reliability_norm,season_att_mins90_norm,gw4_att_reliability_norm,gw4_att_mins90_norm,season_overall_score,season_att_overall_score,gw4_overall_score,gw4_att_overall_score,season_save_score_rating,gw4_save_score_rating,season_cs_score_rating,gw4_cs_score_rating,season_bps_score_rating,gw4_bps_score_rating,season_value_score_rating,gw4_value_score_rating,season_reliability_score_rating,season_mins90_score_rating,gw4_reliability_score_rating,gw4_mins90_score_rating,season_dc_score_rating,gw4_dc_score_rating,season_attacking_score_rating,gw4_attacking_score_rating,season_set_piece_score_rating,gw4_set_piece_score_rating,season_goal_score_rating,gw4_goal_score_rating,season_creative_score_rating,gw4_creative_score_rating,season_shot_quality_score_rating,gw4_shot_quality_score_rating,season_creativity_depth_score_rating,gw4_creativity_depth_score_rating,season_finishing_skill_score_rating,gw4_finishing_skill_score_rating,season_att_goal_score_rating,gw4_att_goal_score_rating,season_att_creative_score_rating,gw4_att_creative_score_rating,season_att_dc_score_rating,gw4_att_dc_score_rating,season_att_bps_score_rating,gw4_att_bps_score_rating,season_att_value_score_rating,gw4_att_value_score_rating,season_att_reliability_rating,season_att_mins90_rating,gw4_att_reliability_rating,gw4_att_mins90_rating,season_overall_rating,season_att_overall_rating,gw4_overall_rating,gw4_att_overall_rating,code,selected_by_percent
646,J.Gomes,WOL,MID,5.3,2829,32,True,True,3.057,2.667,0.842,0.781,0.107,0.75,0.667,0.15,0.5767924528301887,0.5032075471698113,,,10.1738,,,7.656599999999999,1.7403684210526316,,1.888,,1.018,1.007,0.03754184000000001,0.06695,0.008,0.055999999999999994,0.0692,0.359,-0.29,,0.522,-0.03,,,,,2.3218690347746698,1.8300842476489028,2.837135119254979,2.0152273329933705,4.142469470827679,4.207392197125257,1.0,3.668,3.8239041777720693,3.914412595882115,,,1.51583481124905,1.3661818181818182,1.215790005017137,1.0231787614168075,1.299189252742534,1.3149030688991044,1.776978417266187,,1.3096410978184378,1.8825331971399388,2.688141923436041,3.182857142857143,1.1199412515787173,1.0231787614168075,1.324068526398099,1.3149030688991044,3.8457358966277977,3.914412595882115,2.5783628013087982,1.7347820337638296,2.837135119254979,2.053999606097609,4.142469470827679,4.207392197125257,1.0,3.668,2.399,2.477,1.759,1.741,N/A,N/A,N/A,N/A,⭐⭐½,⭐⭐,⭐⭐⭐,⭐⭐,⭐⭐⭐⭐,⭐⭐⭐⭐,⭐,⭐⭐⭐½,⭐⭐⭐⭐,⭐⭐⭐⭐,N/A,N/A,⭐½,⭐½,⭐,⭐,⭐½,⭐½,⭐⭐,N/A,⭐½,⭐⭐,⭐⭐½,⭐⭐⭐,⭐,⭐,⭐½,⭐½,⭐⭐⭐⭐,⭐⭐⭐⭐,⭐⭐½,⭐½,⭐⭐⭐,⭐⭐,⭐⭐⭐⭐,⭐⭐⭐⭐,⭐,⭐⭐⭐½,⭐⭐½,⭐⭐½,⭐⭐,⭐½,448089,0.3
654,Strand Larsen,CRY,FWD,5.8,2301,26,True,True,2.083,1.75,0.684,0.385,0.236,0.75,0.0,0.15,0.3591379310344828,0.3017241379310345,,,5.0922,,,3.7565999999999997,0.56725,,0.39125,,0.117,0.0,0.2039832,0.044755,0.15405472,0.06328,0.1135,0.377,-1.3,0.084,0.484,-0.48,,,,,1.054203539823009,1.1617666505046942,1.904813953928692,1.3497738835500281,3.28493894165536,2.6720955483170465,1.0,1.0,2.6712420488784736,1.738888888888889,,,1.0822351080653663,1.0,1.5453553712063648,1.319175061695508,1.411188892439074,1.5247582739377865,2.2668280871670703,1.5142857142857145,1.4676503972758228,2.049365303244006,2.431939978563773,1.759493670886076,1.9268006053237836,1.446349700001637,1.1437551410031177,1.355840467855988,1.5978443113772458,1.497375857892612,1.0529523009035513,1.1617666505046942,1.6815457242024783,1.310992729105176,3.28493894165536,2.5811088295687883,1.0,1.0,2.018,1.895,1.283,1.269,N/A,N/A,N/A,N/A,⭐,⭐,⭐⭐,⭐½,⭐⭐⭐½,⭐⭐½,⭐,⭐,⭐⭐½,⭐½,N/A,N/A,⭐,⭐,⭐½,⭐½,⭐½,⭐½,⭐⭐½,⭐½,⭐½,⭐⭐,⭐⭐½,⭐⭐,⭐⭐,⭐½,⭐,⭐½,⭐½,⭐½,⭐,⭐,⭐½,⭐½,⭐⭐⭐½,⭐⭐½,⭐,⭐,⭐⭐,⭐⭐,⭐½,⭐½,247412,1.4
659,Walker-Peters,WHU,DEF,4.2,1378,15,True,False,2.304,0.0,0.395,0.8,0.39,0.0,0.0,0.0,0.5485714285714285,0.0,,0.24439460415745243,8.5818,,,,1.5448157894736843,0.034780000000000005,,,1.306,,,,,,,,,,,,,,1.642498932813089,,2.9633414984373676,,2.721845469705391,,1.5963431786216598,3.8995873452544707,,,2.394429654955794,,1.5276404097492053,,1.618737415610565,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,,,,N/A,N/A,⭐½,N/A,⭐⭐⭐,N/A,⭐⭐½,N/A,⭐½,⭐⭐⭐⭐,N/A,N/A,⭐⭐½,N/A,⭐½,N/A,⭐½,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,⭐⭐,N/A,N/A,N/A,158534,0.3
660,Stach,LEE,MID,4.8,2369,28,True,True,4.724,5.0,0.737,0.679,0.172,0.75,0.333,0.15,0.9841666666666667,1.0416666666666667,,,12.749799999999999,,,12.4616,1.518078947368421,,1.25,,7.028,10.0,0.11689924,0.23026000000000002,0.17682312000000003,0.09633,0.0531,0.622,2.12,0.0426,0.172,0.62,,,,,3.177043738069549,3.0068573667711602,5.0,4.027027027027026,3.5725915875169605,3.7885010266940453,1.0,2.332,3.3899039851000294,2.884134033104562,,,4.5611857106663285,4.636363636363637,1.9079185510002548,1.5123176139319425,2.6349081391663516,1.5416895111973346,1.46810551558753,1.2226317729450793,2.049964813511612,1.167517875383044,3.5882352941176467,3.9257142857142857,1.504642869487203,1.5123176139319425,2.6508078356503813,1.5416895111973346,3.4197919949574542,2.884134033104562,3.351634497043196,2.4407663713433543,5.0,4.039665970772443,3.5725915875169605,3.7885010266940453,1.0,2.332,2.844,2.794,1.885,1.79,N/A,N/A,N/A,N/A,⭐⭐⭐,⭐⭐⭐,⭐⭐⭐⭐⭐,⭐⭐⭐⭐,⭐⭐⭐½,⭐⭐⭐⭐,⭐,⭐⭐½,⭐⭐⭐½,⭐⭐⭐,N/A,N/A,⭐⭐⭐⭐½,⭐⭐⭐⭐½,⭐⭐,⭐½,⭐⭐½,⭐½,⭐½,⭐,⭐⭐,⭐,⭐⭐⭐½,⭐⭐⭐⭐,⭐½,⭐½,⭐⭐½,⭐½,⭐⭐⭐½,⭐⭐⭐,⭐⭐⭐½,⭐⭐½,⭐⭐⭐⭐⭐,⭐⭐⭐⭐,⭐⭐⭐½,⭐⭐⭐⭐,⭐,⭐⭐½,⭐⭐⭐,⭐⭐⭐,⭐⭐,⭐⭐,466525,1.7
661,Ekitiké,LIV,FWD,9.0,1797,21,True,False,4.464,0.0,0.553,0.333,0.307,0.0,0.0,0.0,0.49600000000000005,0.0,,,13.452399999999999,,,,0.5385,,,,0.401,,0.5242185000000001,0.13816,,,0.1836,1.063,0.9,,,,,,,,3.623094886922321,,3.0516598301088473,,2.5739484396200814,2.4462540716612375,,,2.5172413793103448,,,,1.281848532771042,,3.2904477649435475,,3.5816946001684724,,3.6246973365617436,,4.582292849035187,,3.37513397642015,,3.4792082953616297,,1.9025824337635697,,1.5427544910179642,,3.562543151322307,,2.408185144218497,,2.5739484396200814,2.3675564681724848,,,3.094,2.702,,,N/A,N/A,N/A,N/A,⭐⭐⭐½,N/A,⭐⭐⭐,N/A,⭐⭐½,⭐⭐½,N/A,N/A,⭐⭐½,N/A,N/A,N/A,⭐½,N/A,⭐⭐⭐½,N/A,⭐⭐⭐½,N/A,⭐⭐⭐½,N/A,⭐⭐⭐⭐½,N/A,⭐⭐⭐½,N/A,⭐⭐⭐½,N/A,⭐⭐,N/A,⭐½,N/A,⭐⭐⭐½,N/A,⭐⭐½,N/A,⭐⭐½,⭐⭐½,N/A,N/A,⭐⭐⭐,⭐⭐½,N/A,N/A,510663,15.7
663,J.Arias,WOL,MID,4.9,1117,14,True,False,1.957,0.0,0.368,0.286,0.493,0.0,0.0,0.0,0.3993877551020408,0.0,,,8.524399999999998,,,,1.376065789473684,,,,2.82,,0.22730036,0.054580000000000004,,,0.2058,0.501,-2.38,,,,,,,,1.7743049215702542,,1.895243420264387,,1.5698778833107192,2.1745379876796713,,,3.1126360746283037,,,,2.428933367114264,,2.8707999793296572,,1.19801453824212,,4.397601918465228,,1.70935960591133,,1.907563025210084,,2.0398354222032555,,1.2235739745920202,,3.1476709738417905,,2.0832407768738928,,1.895243420264387,,1.5698778833107192,2.1745379876796713,,,2.098,1.919,,,N/A,N/A,N/A,N/A,⭐⭐,N/A,⭐⭐,N/A,⭐½,⭐⭐,N/A,N/A,⭐⭐⭐,N/A,N/A,N/A,⭐⭐½,N/A,⭐⭐⭐,N/A,⭐,N/A,⭐⭐⭐⭐½,N/A,⭐½,N/A,⭐⭐,N/A,⭐⭐,N/A,⭐,N/A,⭐⭐⭐,N/A,⭐⭐,N/A,⭐⭐,N/A,⭐½,⭐⭐,N/A,N/A,⭐⭐,⭐⭐,N/A,N/A,230376,0.1
665,Perri,LEE,GKP,4.4,1440,16,True,False,2.688,0.0,0.421,1.0,0.347,0.0,0.0,0.0,0.6109090909090908,0.0,1.7625,0.20925297113752123,5.812399999999999,,,,,,,,,,,,,,,,,,,,2.169842269637561,,1.4277339016556128,,1.0137780684543272,,2.4036412869205828,,1.742616033755274,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.956,,,,⭐⭐,N/A,⭐½,N/A,⭐,N/A,⭐⭐½,N/A,⭐½,⭐⭐⭐⭐⭐,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,⭐⭐,N/A,N/A,N/A,201595,0.3
666,Gyökeres,ARS,FWD,9.1,2217,26,True,False,3.556,0.0,0.684,0.423,0.251,0.0,0.0,0.0,0.3907692307692308,0.0,,,11.8052,,,,0.3045,,,,0.325,,0.5441536,0.09012,,,0.2107,0.732,1.74,,,,,,,,3.11694936086529,,2.169870780361398,,3.28493894165536,2.8371335504885993,,,1.2638098426514899,,,,1.2284308557371288,,3.39908223271893,,2.4653614895285676,,4.149636803874092,,3.079455164585698,,3.735262593783494,,3.5758478680185894,,1.5123028647446508,,1.09437125748503,,3.068081529733137,,1.8494852378116224,,3.28493894165536,2.737166324435318,,,2.877,2.685,,,N/A,N/A,N/A,N/A,⭐⭐⭐,N/A,⭐⭐,N/A,⭐⭐⭐½,⭐⭐⭐,N/A,N/A,⭐½,N/A,N/A,N/A,⭐,N/A,⭐⭐⭐½,N/A,⭐⭐½,N/A,⭐⭐⭐⭐,N/A,⭐⭐⭐,N/A,⭐⭐⭐½,N/A,⭐⭐⭐½,N/A,⭐½,N/A,⭐,N/A,⭐⭐⭐,N/A,⭐⭐,N/A,⭐⭐⭐½,⭐⭐½,N/A,N/A,⭐⭐⭐,⭐⭐½,N/A,N/A,224117,16.4
668,Xhaka,SUN,MID,5.1,2901,32,True,True,3.647,4.25,0.842,0.938,0.095,1.0,1.0,0.0,0.7150980392156863,0.8333333333333334,,,11.3234,,,11.700000000000001,1.5980526315789474,,1.25,,4.126,6.25,0.027989900000000005,0.146365,0.022400000000000003,0.2248,0.0384,0.603,-0.01,,1.186,-0.11,,,,,2.703510664785459,2.820336990595612,3.571438581388481,3.2486486486486483,4.142469470827679,4.852156057494867,5.0,5.0,3.546045406377445,2.884134033104562,,,3.090701798834558,3.272727272727273,1.132481197728617,1.0649005319670612,1.9487276482195253,2.264110890866405,1.1860911270983212,,1.996481351161154,3.2390194075587333,2.7927170868347337,3.091428571428571,1.073636221774757,1.0649005319670612,1.969240299371401,2.264110890866405,3.5730349826662473,2.884134033104562,2.9234533065169757,2.3288667518843393,3.571438581388481,3.2713987473903967,4.142469470827679,4.852156057494867,5.0,5.0,2.613,2.689,2.758,2.751,N/A,N/A,N/A,N/A,⭐⭐½,⭐⭐⭐,⭐⭐⭐½,⭐⭐⭐,⭐⭐⭐⭐,⭐⭐⭐⭐⭐,⭐⭐⭐⭐⭐,⭐⭐⭐⭐⭐,⭐⭐⭐½,⭐⭐⭐,N/A,N/A,⭐⭐⭐,⭐⭐⭐½,⭐,⭐,⭐⭐,⭐⭐½,⭐,N/A,⭐⭐,⭐⭐⭐,⭐⭐⭐,⭐⭐⭐,⭐,⭐,⭐⭐,⭐⭐½,⭐⭐⭐½,⭐⭐⭐,⭐⭐⭐,⭐⭐½,⭐⭐⭐½,⭐⭐⭐½,⭐⭐⭐⭐,⭐⭐⭐⭐⭐,⭐⭐⭐⭐⭐,⭐⭐⭐⭐⭐,⭐⭐½,⭐⭐½,⭐⭐⭐,⭐⭐⭐,84450,3.2
669,Ndoye,NFO,MID,5.5,1167,14,True,False,2.083,0.0,0.368,0.214,0.493,0.0,0.0,0.0,0.37872727272727275,0.0,,,8.36,,,,0.887,,,,3.316,,0.07921354000000001,0.13278,,,0.0782,0.45,-0.05,,,,,,,,1.7197277782388578,,1.7855510778679329,,1.5698778833107192,1.8788501026694044,,,2.15777913361806,,,,2.680263491259184,,1.5792365535386952,,1.8376154011307522,,1.9496402877697843,,1.5657987332864183,,2.7777777777777777,,1.3219535454668367,,1.8588750215795193,,2.2105389221556893,,2.0338906733107196,,1.7855510778679329,,1.5698778833107192,1.8788501026694044,,,1.744,1.728,,,N/A,N/A,N/A,N/A,⭐½,N/A,⭐⭐,N/A,⭐½,⭐⭐,N/A,N/A,⭐⭐,N/A,N/A,N/A,⭐⭐½,N/A,⭐½,N/A,⭐⭐,N/A,⭐⭐,N/A,⭐½,N/A,⭐⭐⭐,N/A,⭐½,N/A,⭐⭐,N/A,⭐⭐,N/A,⭐⭐,N/A,⭐⭐,N/A,⭐½,⭐⭐,N/A,N/A,⭐½,⭐½,N/A,N/A,456512,0.7
670,Roefs,SUN,GKP,4.8,3150,35,True,True,3.886,3.5,0.921,1.0,0.047,1.0,1.0,0.0,0.8095833333333334,0.7291666666666667,2.4666421052631575,0.35085737874097006,9.9598,2.3999999999999995,0.44544931506849317,10.049999999999999,,,,,,,,,,,,,,,,,3.9254389418156044,2.7264833117559752,2.679287322384438,2.535294722112762,4.630433834750382,3.351404310907903,3.7117611429793,3.19051878354204,4.555555555555555,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.797,,3.322,,⭐⭐⭐⭐,⭐⭐½,⭐⭐½,⭐⭐½,⭐⭐⭐⭐½,⭐⭐⭐½,⭐⭐⭐½,⭐⭐⭐,⭐⭐⭐⭐½,⭐⭐⭐⭐⭐,⭐⭐⭐⭐⭐,⭐⭐⭐⭐⭐,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,⭐⭐⭐⭐,N/A,⭐⭐⭐½,N/A,498016,8.0
671,Wilson,WHU,FWD,5.8,1234,11,True,False,2.5,0.0,0.289,0.182,0.572,0.0,0.0,0.0,0.4310344827586207,0.0,,,13.1572,,,,0.25525,,,,0.365,,0.5734881000000002,0.065275,,,0.2001,0.55,-0.6,,,,,,,,3.5323869223205504,,2.507276451241774,,1.1411126187245588,1.790445168295331,,,1.0,,,,1.2565454225970831,,3.558937853957699,,1.8880239347024137,,3.944309927360775,,2.2531214528944385,,2.732047159699893,,3.7180530008800052,,1.3104607354300164,,1.0,,3.473929096749017,,2.0632648450725712,,1.1411126187245588,1.7474332648870636,,,2.304,2.269,,,N/A,N/A,N/A,N/A,⭐⭐⭐½,N/A,⭐⭐½,N/A,⭐,⭐⭐,N/A,N/A,⭐,N/A,N/A,N/A,⭐½,N/A,⭐⭐⭐½,N/A,⭐⭐,N/A,⭐⭐⭐⭐,N/A,⭐⭐½,N/A,⭐⭐½,N/A,⭐⭐⭐½,N/A,⭐½,N/A,⭐,N/A,⭐⭐⭐½,N/A,⭐⭐,N/A,⭐,⭐½,N/A,N/A,⭐⭐½,⭐⭐½,N/A,N/A,75115,0.6
672,Hato,CHE,DEF,4.6,1139,12,True,True,0.864,1.333,0.316,0.583,0.511,0.75,0.667,0.283,0.18782608695652175,0.2897826086956522,,0.19206145966709345,4.4094,,0.19659239842726078,5.3766,1.9689078947368421,0.040564,2.07325,0.022400000000000003,0.553,0.0,,,,,,,,,,,,,1.2363892657857214,1.154944396004851,1.553627840189205,2.2777821321001888,1.0,1.643552554940646,1.1518987341772153,2.7056396148555706,1.0,3.224,3.058278022934292,2.7718350678434986,1.6553338043094312,1.1902335456475583,1.2619921828733862,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.772,,1.732,,N/A,N/A,⭐,⭐,⭐½,⭐⭐½,⭐,⭐½,⭐,⭐⭐½,⭐,⭐⭐⭐,⭐⭐⭐,⭐⭐⭐,⭐½,⭐,⭐½,⭐,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,⭐⭐,N/A,⭐½,N/A,551210,0.2
673,J.Palhinha,TOT,MID,5.5,2192,23,True,True,3.818,5.25,0.605,0.696,0.272,1.0,0.75,0.0,0.6941818181818182,0.9545454545454546,,,13.04,,,13.580199999999998,2.3133947368421053,,2.372,,0.164,0.0,0.12685178000000003,0.044025,0.200182,0.02327,0.1033,0.332,2.28,0.1592,0.302,0.3,,,,,3.2733836832932193,3.2808091692789967,3.460388450144257,3.7015233415233415,2.856173677069199,3.8583162217659135,5.0,4.0,4.94268649047879,4.696003229713362,,,1.083101089435014,1.0,1.9947212567219497,1.579996352242422,1.1116847798304894,1.1308534716657528,2.4311750599520385,2.941761887209731,1.2336382828993666,1.4330949948927478,3.6479925303454714,3.5599999999999996,1.5528898916968386,1.579996352242422,1.1378245813573264,1.1308534716657528,4.943750393948944,4.696003229713362,3.438747636057995,2.6051189374237813,3.460388450144257,3.7183905864490416,2.856173677069199,3.8583162217659135,5.0,4.0,2.603,2.54,2.803,2.774,N/A,N/A,N/A,N/A,⭐⭐⭐½,⭐⭐⭐½,⭐⭐⭐½,⭐⭐⭐½,⭐⭐⭐,⭐⭐⭐⭐,⭐⭐⭐⭐⭐,⭐⭐⭐⭐,⭐⭐⭐⭐⭐,⭐⭐⭐⭐½,N/A,N/A,⭐,⭐,⭐⭐,⭐½,⭐,⭐,⭐⭐½,⭐⭐⭐,⭐,⭐½,⭐⭐⭐½,⭐⭐⭐½,⭐½,⭐½,⭐,⭐,⭐⭐⭐⭐⭐,⭐⭐⭐⭐½,⭐⭐⭐½,⭐⭐½,⭐⭐⭐½,⭐⭐⭐½,⭐⭐⭐,⭐⭐⭐⭐,⭐⭐⭐⭐⭐,⭐⭐⭐⭐,⭐⭐½,⭐⭐½,⭐⭐⭐,⭐⭐⭐,154296,0.9
674,Ramsdale,NEW,GKP,4.8,1003,11,True,False,2.083,0.0,0.289,1.0,0.426,0.0,0.0,0.0,0.4339583333333334,0.0,1.6358894736842104,0.21375566009997057,5.7966,,,,,,,,,,,,,,,,,,,,1.8541715875390388,,1.4675303731694993,,1.0,,1.2385541739409276,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.777,,,,⭐⭐,N/A,⭐½,N/A,⭐,N/A,⭐,N/A,⭐,⭐⭐⭐⭐⭐,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,⭐⭐,N/A,N/A,N/A,225321,0.7
676,Ugochukwu,BUR,MID,5.0,2330,27,True,True,2.771,3.0,0.711,0.222,0.203,0.75,0.0,0.15,0.5542,0.6,,,8.7448,,,11.918999999999999,1.1533815789473683,,1.115,,0.27,0.405,0.10126368,0.03564,0.06480000000000001,0.10847000000000002,0.1192,0.471,0.5,,0.202,-0.2,,,,,1.8474728193211054,2.873971394984326,2.717185399472475,2.3768648648648645,3.431478968792401,1.9117043121149897,1.0,1.0,2.6778651937959603,2.666128381106177,,,1.1368127691917913,1.1472727272727272,1.7715504566772073,1.1877479674761415,1.04310353641206,1.6099559979193905,2.73621103117506,,1.6249120337790288,1.2288049029622063,2.983193277310924,2.9885714285714284,1.428846217518953,1.1877479674761415,1.0697043859738202,1.6099559979193905,2.72097069019855,2.666128381106177,2.1494011346921624,2.36104376955966,2.717185399472475,2.410939457202505,3.431478968792401,1.9117043121149897,1.0,1.0,1.976,1.979,1.634,1.55,N/A,N/A,N/A,N/A,⭐⭐,⭐⭐⭐,⭐⭐½,⭐⭐½,⭐⭐⭐½,⭐⭐,⭐,⭐,⭐⭐½,⭐⭐½,N/A,N/A,⭐,⭐,⭐⭐,⭐,⭐,⭐½,⭐⭐½,N/A,⭐½,⭐,⭐⭐⭐,⭐⭐⭐,⭐½,⭐,⭐,⭐½,⭐⭐½,⭐⭐½,⭐⭐,⭐⭐½,⭐⭐½,⭐⭐½,⭐⭐⭐½,⭐⭐,⭐,⭐,⭐⭐,⭐⭐,⭐½,⭐½,503714,0.1
679,Hermansen,WHU,GKP,4.2,1620,18,True,True,4.222,4.0,0.474,1.0,0.316,1.0,1.0,0.0,1.0052380952380953,0.9523809523809523,2.283936842105263,0.3016024698618053,9.5778,2.3999999999999995,0.2924107142857143,8.7,,,,,,,,,,,,,,,,,3.4699105057344566,2.7264833117559752,2.2439537707054726,1.7675643593395467,4.297318508829301,2.847531958570495,5.0,4.200613340148224,2.040787623066104,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.104,,2.977,,⭐⭐⭐½,⭐⭐½,⭐⭐,⭐⭐,⭐⭐⭐⭐½,⭐⭐⭐,⭐⭐⭐⭐⭐,⭐⭐⭐⭐,⭐⭐,⭐⭐⭐⭐⭐,⭐⭐⭐⭐⭐,⭐⭐⭐⭐⭐,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,⭐⭐⭐,N/A,⭐⭐⭐,N/A,467189,1.0
681,Šeško,MUN,FWD,7.2,1630,17,True,False,3.7,0.0,0.447,0.471,0.402,0.0,0.0,0.0,0.513888888888889,0.0,,,13.8368,,,,0.34500000000000003,,,,0.11,,0.5650205399999999,0.03706,,,0.205,0.876,1.79,,,,,,,,3.7412118977384465,,3.201561103754186,,1.9986431478968791,3.0456026058631918,,,1.4807499163039841,,,,1.0773150588648743,,3.512794675646271,,1.2323757515903215,,4.039225181598063,,3.7332576617480133,,3.7566988210075025,,3.6770047302494495,,1.0812405430930305,,1.1719760479041919,,3.67793353945907,,2.503162313168269,,1.9986431478968791,2.9342915811088295,,,2.538,2.522,,,N/A,N/A,N/A,N/A,⭐⭐⭐½,N/A,⭐⭐⭐,N/A,⭐⭐,⭐⭐⭐,N/A,N/A,⭐½,N/A,N/A,N/A,⭐,N/A,⭐⭐⭐½,N/A,⭐,N/A,⭐⭐⭐⭐,N/A,⭐⭐⭐½,N/A,⭐⭐⭐⭐,N/A,⭐⭐⭐½,N/A,⭐,N/A,⭐,N/A,⭐⭐⭐½,N/A,⭐⭐½,N/A,⭐⭐,⭐⭐⭐,N/A,N/A,⭐⭐½,⭐⭐½,N/A,N/A,485711,4.6
682,Møller Wolfe,WOL,DEF,4.2,1042,11,True,False,1.591,0.0,0.289,0.364,0.463,0.0,0.0,0.0,0.37880952380952376,0.0,,0.17479582577132485,4.0422,,,,1.07975,0.06847600000000001,,,2.85,,,,,,,,,,,,,,1.102406473413695,,1.4295633077118,,1.9115681551479213,,1.0,1.500687757909216,,,1.6664435370506725,,2.271547156481809,,2.350230960559043,,,,,,,,,,,,,,,,,,,,,,,,,,1.444,,,,N/A,N/A,⭐,N/A,⭐½,N/A,⭐⭐,N/A,⭐,⭐½,N/A,N/A,⭐½,N/A,⭐⭐½,N/A,⭐⭐½,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,⭐½,N/A,N/A,N/A,497949,0.1
683,Alderete,SUN,DEF,4.1,2797,32,True,True,3.788,4.333,0.842,0.844,0.107,0.75,0.667,0.283,0.9239024390243903,1.056829268292683,,0.35647366361108246,7.787,,0.506515570934256,9.0894,2.667894736842105,0.04348400000000001,2.812,0.023256,0.354,0.0,,,,,,,,,,,,,2.5122419982969424,2.4611765120767197,2.6948053045020695,3.109213870631837,4.5133086583784126,3.8831977308201604,4.111111111111111,4.141678129298487,1.0,3.224,4.152430138975422,3.550388618100382,1.7197986577181208,1.1975031847133757,1.1677128982589127,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.07,,2.406,,N/A,N/A,⭐⭐½,⭐⭐½,⭐⭐½,⭐⭐⭐,⭐⭐⭐⭐½,⭐⭐⭐⭐,⭐⭐⭐⭐,⭐⭐⭐⭐,⭐,⭐⭐⭐,⭐⭐⭐⭐,⭐⭐⭐½,⭐½,⭐,⭐,⭐,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,⭐⭐⭐,N/A,⭐⭐½,N/A,201895,4.9
